SITE CODE= 8A6栗原市栗駒                ,38.8233,140.9933,  8,7.2,39613.3637187,  4.65,  7.89
 LAT.=   38.8233
 LON.=  140.9933
 SAMPLING RATE= 100Hz 
 UNIT  = gal(cm/s/s) 
INITIAL TIME = 2008 06 14 08 43 40
 NS,EW,UD
-3.940,-4.918,2.315
1.643,-4.786,-1.787
6.684,-3.820,-4.657
7.265,-4.350,-1.339
4.652,-2.990,7.904
1.583,1.363,12.241
-1.919,4.320,3.822
-4.630,6.230,-10.409
-5.370,5.312,-17.690
-3.157,0.160,-10.611
1.158,-3.102,3.988
4.199,-1.647,14.082
3.650,0.368,13.710
0.004,1.298,3.203
-4.527,0.940,-9.375
-7.057,-0.933,-13.340
-7.691,-1.930,-7.664
-6.279,-2.296,0.939
-2.908,-1.581,7.511
-0.800,1.370,7.786
-1.568,3.845,2.312
-5.911,4.504,-2.900
-9.617,2.289,-4.734
-7.858,-2.558,-2.693
-3.287,-5.694,1.216
0.321,-6.881,2.834
0.943,-7.121,0.647
-1.971,-3.053,-2.359
-6.352,1.906,-2.514
-8.872,4.026,-0.405
-7.992,5.815,1.175
-3.903,4.396,0.456
0.472,-0.861,-2.107
3.745,-5.908,-3.101
6.165,-8.949,-0.646
5.334,-7.839,3.384
3.219,-2.795,5.346
1.310,2.636,3.623
-0.613,7.034,0.643
-1.698,11.823,-2.352
-2.796,13.027,-3.838
-2.224,7.827,-1.700
-0.003,1.155,1.973
2.530,-4.716,4.723
4.549,-8.352,4.682
3.364,-8.996,1.425
-2.121,-5.254,-2.121
-9.116,3.021,-3.082
-11.957,8.433,-0.248
-10.695,10.724,2.173
-7.578,10.423,-0.237
-2.319,3.933,-3.454
2.351,-2.847,-2.289
4.921,-6.129,4.235
4.015,-6.262,10.395
0.247,-3.301,9.211
-3.458,-0.123,2.331
-6.222,1.426,-4.807
-4.746,0.016,-5.853
0.793,-1.618,-0.463
6.077,-2.213,4.379
8.684,-4.570,6.562
7.104,-5.171,5.464
2.891,-3.236,1.250
-0.123,-1.272,-1.662
-0.546,3.512,-1.948
0.484,9.390,-1.141
2.683,11.014,-0.395
5.793,9.028,-0.258
8.005,6.790,0.416
7.643,4.996,2.274
4.766,2.992,3.951
1.271,0.863,3.284
-1.565,-1.041,0.307
-3.111,-2.571,-2.740
-2.244,-4.441,-3.932
0.278,-5.034,-1.724
1.808,-3.055,2.061
0.788,-1.330,4.029
-1.925,0.377,3.175
-4.120,2.510,-0.393
-5.350,3.888,-3.937
-5.294,4.582,-4.196
-3.198,4.500,-1.300
-1.377,5.021,1.491
-1.730,4.548,2.150
-4.399,4.059,1.111
-7.530,5.619,-1.100
-8.497,5.067,-1.941
-8.209,2.922,-1.268
-6.902,-0.023,-1.550
-4.846,-4.494,-2.162
-3.148,-7.241,-1.564
-1.385,-7.091,0.312
0.125,-3.625,2.131
1.181,2.091,2.359
0.644,6.966,0.007
-0.618,9.260,-2.504
-0.888,8.152,-2.468
-0.966,5.326,-1.765
-0.041,3.614,-1.629
0.870,2.657,-2.482
1.480,0.354,-3.325
2.832,-0.980,-1.730
4.325,0.636,0.590
5.621,1.672,0.784
3.794,2.662,-1.971
-0.127,4.588,-4.563
-2.371,4.221,-3.750
-2.395,3.371,-1.827
-0.018,2.108,-1.564
3.048,-1.438,-2.543
4.677,-3.258,-2.358
4.839,-2.144,-0.777
5.763,1.454,1.040
7.045,7.234,1.588
5.459,11.240,-0.634
1.793,10.743,-2.930
-0.210,6.884,-2.863
0.999,3.166,-1.177
3.150,-0.145,0.625
4.376,-2.826,0.469
3.511,-2.200,-2.395
0.288,-0.057,-5.028
-2.563,2.007,-3.674
-3.114,4.239,1.179
-1.520,5.973,4.868
-0.220,6.071,3.647
-0.787,4.115,-1.719
-1.008,3.323,-6.507
-0.601,3.646,-6.736
-0.012,2.886,-2.596
0.988,2.432,3.272
0.585,1.455,3.912
-0.588,-0.060,-1.647
-1.531,-0.757,-5.205
-1.907,-2.227,-4.549
-0.519,-3.866,-0.755
1.150,-5.539,2.440
2.646,-7.900,1.634
4.182,-7.968,-0.589
4.758,-5.531,-0.908
4.567,-2.167,2.214
3.748,2.182,4.684
2.256,6.032,5.345
0.168,7.707,5.479
-1.719,7.085,1.989
-2.012,5.359,-3.115
-0.903,2.900,-3.971
-0.048,-1.130,0.476
0.405,-5.223,5.009
0.079,-7.005,4.170
-1.693,-8.009,-2.109
-2.420,-9.226,-7.296
-1.698,-8.963,-5.816
-0.824,-8.824,-0.177
1.282,-9.358,3.847
3.657,-9.300,3.114
3.085,-10.234,-0.395
0.533,-11.102,-3.549
0.217,-9.406,-3.013
1.586,-5.929,1.986
2.323,-2.208,6.602
1.886,0.422,6.077
0.872,1.678,-0.494
0.509,3.011,-6.942
0.233,4.454,-6.269
0.472,3.812,0.688
0.362,1.481,4.967
-0.652,0.260,0.502
-1.682,-0.675,-6.019
-3.608,-1.588,-6.908
-4.640,-0.576,-0.530
-4.475,1.021,6.905
-3.830,2.444,7.109
-2.578,2.442,2.147
-2.365,-0.091,-2.388
-1.260,-2.614,-2.396
0.587,-4.036,-0.051
0.282,-5.309,-1.350
-0.913,-7.798,-2.770
-1.665,-9.929,-0.878
-0.715,-9.047,1.604
1.114,-6.710,2.317
1.731,-4.718,0.462
1.881,-2.490,0.663
0.999,-0.489,4.796
-0.651,0.051,6.848
-2.647,1.071,3.725
-5.017,4.027,-1.327
-6.224,8.202,-2.296
-7.502,12.486,0.330
-9.089,15.487,2.005
-10.848,16.377,1.962
-13.390,13.029,-0.412
-13.692,5.929,-1.369
-10.768,-1.181,1.073
-5.844,-6.951,2.240
0.645,-11.643,1.678
6.733,-14.420,1.461
10.629,-14.173,2.443
12.005,-11.071,3.098
9.260,-7.312,0.898
1.400,-4.430,-2.125
-6.861,0.316,-2.047
-10.403,5.895,0.496
-8.855,8.666,1.435
-5.863,8.357,-0.184
-3.711,4.254,-1.998
-0.246,0.670,-1.148
3.632,-0.464,1.879
7.352,0.724,3.407
8.854,6.320,1.342
5.180,7.748,-2.920
0.091,2.934,-4.063
-4.207,-2.315,-1.101
-5.447,-6.880,1.955
-4.122,-9.027,2.670
-2.428,-12.272,1.022
-0.119,-15.231,0.452
-0.100,-14.137,1.181
-1.209,-11.987,1.656
-4.015,-6.781,1.827
-9.672,1.564,0.510
-12.222,10.470,1.050
-9.898,17.342,3.612
-6.130,15.439,2.693
-4.541,6.700,0.102
-4.499,-2.798,0.341
-1.750,-9.641,3.392
4.521,-9.888,6.441
11.202,-8.232,6.276
12.161,-5.322,2.925
6.870,1.730,-1.035
1.923,8.098,-2.654
-0.614,16.318,-1.164
-1.587,26.018,0.800
-1.348,29.551,1.385
0.638,25.852,0.114
3.157,16.370,-2.607
4.443,4.824,-2.019
5.568,-4.249,3.996
4.972,-10.211,8.204
4.297,-12.458,5.793
2.563,-8.375,-1.021
-3.623,-2.104,-7.787
-8.654,0.512,-7.619
-9.711,3.160,-1.711
-6.952,5.191,1.697
-1.759,2.393,2.056
3.148,-1.688,2.359
6.691,-5.830,4.765
7.238,-11.063,8.161
6.794,-14.518,7.218
4.988,-12.635,1.643
1.123,-5.300,-4.352
-1.450,3.479,-6.877
-2.222,11.261,-5.793
-0.501,15.238,-3.539
2.534,13.627,-0.885
5.438,10.400,1.415
8.109,8.444,3.620
7.728,7.396,4.375
4.712,3.573,2.784
1.190,-2.642,1.230
-0.865,-4.765,-0.079
-0.424,-3.954,-0.443
0.649,-2.665,-0.195
0.914,-0.245,-0.607
0.088,1.363,-0.127
-0.125,1.656,1.615
0.139,0.949,3.687
-0.644,0.456,4.123
-1.818,-0.336,1.861
-2.767,-2.578,-2.809
-2.445,-4.232,-6.825
-1.321,-5.804,-5.486
0.139,-7.283,-1.154
2.281,-7.593,2.134
3.306,-7.167,2.822
3.661,-4.954,1.357
2.798,-1.916,0.673
-0.939,0.106,1.343
-4.477,1.491,2.007
-6.577,2.017,0.097
-7.002,2.005,-3.910
-4.243,3.123,-5.712
0.332,4.182,-3.557
4.198,3.470,0.761
6.273,2.029,3.362
7.868,0.288,3.030
7.635,0.073,1.466
4.573,1.636,-0.668
1.690,1.676,-1.971
-0.381,1.209,-1.573
-0.961,0.823,-1.405
-0.113,-1.309,-1.994
1.427,-3.220,-1.934
5.002,-3.266,-1.153
8.780,-2.511,-0.504
9.518,-1.849,-0.966
6.511,-1.409,-2.001
1.566,-0.964,-1.528
-2.977,-0.280,0.066
-7.296,0.085,0.672
-11.397,0.667,-0.878
-12.767,2.293,-3.091
-10.625,3.387,-2.445
-6.559,4.296,0.177
-1.764,4.940,1.622
1.786,3.331,1.002
3.003,1.209,-0.642
2.804,-0.305,0.055
1.773,-1.526,3.257
0.712,-1.799,5.384
-0.002,-1.374,4.270
-0.917,0.038,1.283
-1.815,1.721,-0.871
-2.201,3.052,-1.570
-1.196,5.531,-1.103
0.834,8.316,-0.435
1.093,7.449,-0.014
0.146,3.710,0.780
-0.829,1.377,2.050
-3.796,-1.040,2.557
-6.827,-2.596,1.032
-7.805,-1.266,-1.119
-7.083,-1.117,-1.684
-3.805,-2.713,-1.103
0.601,-6.016,-1.321
4.892,-10.405,-1.414
7.918,-13.763,-0.238
8.318,-16.566,1.163
7.928,-15.937,2.094
6.477,-11.082,1.063
3.944,-5.246,-1.106
2.516,0.080,-1.611
2.007,5.259,-1.413
1.992,10.667,-0.686
2.113,13.026,1.012
1.141,11.150,0.738
-1.047,7.555,-0.489
-3.742,4.279,-0.210
-6.311,1.723,0.355
-8.322,-1.470,1.659
-9.756,-3.302,2.963
-8.806,-3.601,1.161
-5.916,-4.497,-3.377
-3.670,-3.939,-6.602
-1.348,-2.904,-4.844
0.922,-2.294,0.249
1.938,0.371,3.304
0.408,3.033,1.765
-2.535,4.384,-1.915
-4.222,5.068,-2.906
-4.898,3.439,-1.327
-4.341,0.763,-1.181
-2.998,-1.017,-2.395
-2.046,-1.809,-3.300
-2.113,-3.071,-3.127
-3.052,-5.347,-1.018
-3.784,-5.582,1.774
-5.102,-4.136,2.116
-7.910,-2.245,-0.751
-9.909,0.313,-3.758
-8.943,2.463,-4.729
-6.895,2.584,-3.473
-4.716,-0.336,-0.763
-2.118,-2.159,0.455
1.134,-0.618,-1.014
5.241,1.871,-3.306
8.180,3.179,-3.503
10.379,2.408,-0.757
11.723,1.843,1.476
10.278,1.621,1.368
6.649,1.839,-0.687
1.677,2.899,-1.865
-3.989,1.311,0.076
-9.274,-1.566,1.688
-12.115,-3.184,1.654
-12.512,-5.030,-0.459
-10.588,-6.296,-3.552
-4.564,-5.809,-1.939
1.981,-4.423,3.093
4.997,-3.359,4.941
5.286,-2.475,2.522
3.330,-1.298,-0.276
-0.087,0.108,-0.477
-3.189,2.318,1.253
-5.333,4.347,2.931
-6.502,5.608,2.285
-6.183,6.934,-1.074
-3.958,7.139,-3.272
-1.582,5.094,-2.294
0.580,1.993,-0.054
2.746,-1.407,0.562
2.312,-5.350,-1.625
0.207,-7.651,-3.419
-1.167,-6.026,-2.634
-0.728,-2.062,-1.431
1.960,2.374,-1.977
3.293,6.479,-3.385
1.602,8.661,-3.634
-0.746,8.782,-1.373
-2.254,8.105,1.796
-2.843,6.974,1.875
-4.133,4.970,-0.860
-7.057,1.838,-2.709
-8.592,-1.200,-1.424
-5.220,-2.255,1.945
1.040,-1.311,4.217
5.122,0.053,3.645
5.988,1.293,1.930
4.909,2.491,1.896
2.329,3.001,3.212
-0.186,3.395,3.451
-1.958,4.284,1.100
-3.436,4.907,-2.070
-3.527,5.178,-2.761
-2.021,5.656,-0.397
-0.367,6.313,2.594
0.315,6.231,3.137
-0.166,4.780,1.990
-1.588,2.023,1.870
-3.451,-1.731,3.198
-4.113,-5.532,4.275
-3.916,-8.550,2.606
-4.448,-10.588,-0.592
-4.474,-11.200,-2.202
-3.168,-10.187,-1.359
-1.207,-7.920,1.671
0.255,-5.144,4.537
1.009,-3.065,5.109
2.258,-1.506,3.195
3.432,0.067,0.227
4.129,1.736,-0.576
4.064,3.548,0.969
2.433,4.492,2.352
0.434,5.624,2.210
-1.764,7.340,0.398
-5.075,6.867,-1.771
-8.618,4.249,-2.157
-10.018,1.256,-0.145
-7.965,-0.859,1.905
-4.554,-1.903,1.754
-1.973,-3.391,-0.172
-0.045,-3.929,-1.503
1.312,-2.157,-0.166
1.602,-0.403,2.316
1.566,0.198,3.105
1.594,-0.048,1.713
1.484,-0.893,-0.862
2.596,-2.162,-2.705
5.441,-3.567,-2.299
8.413,-3.955,-1.045
9.413,-3.432,-0.344
7.970,-2.932,0.221
5.417,-1.377,0.335
2.379,1.413,0.098
-0.955,2.777,-0.169
-4.057,1.772,-0.978
-6.259,-0.349,-2.468
-7.597,-2.477,-3.766
-8.293,-3.657,-3.957
-7.807,-3.503,-2.711
-6.501,-1.759,-1.118
-5.092,0.788,-1.136
-4.130,2.561,-1.733
-3.680,3.474,-1.760
-2.712,4.143,-1.259
-0.517,4.249,-0.202
2.501,2.929,0.154
4.445,0.875,0.096
4.744,0.257,0.520
4.096,1.299,0.950
2.117,2.582,0.508
0.075,3.429,-0.265
-1.135,2.732,-0.075
-2.646,-0.257,0.076
-3.693,-3.616,-0.395
-3.256,-5.473,-1.104
-2.030,-6.268,-2.017
-0.141,-6.026,-1.738
2.002,-4.427,-0.357
2.582,-2.492,-0.259
1.605,-0.425,-0.762
1.574,1.623,0.564
2.568,2.544,1.837
2.709,2.915,0.473
1.800,2.398,-2.248
0.924,-0.247,-3.885
2.052,-2.266,-2.573
5.245,-2.172,1.156
8.304,-1.333,3.965
9.615,0.313,3.459
8.532,0.678,0.569
5.893,-0.743,-1.847
3.502,0.032,-2.094
2.173,2.798,-0.324
1.658,4.246,1.072
1.824,4.629,-0.574
1.224,5.369,-3.427
-0.879,6.315,-4.124
-2.755,6.981,-2.116
-4.344,7.006,1.073
-5.231,6.188,3.943
-4.449,4.266,4.899
-3.825,1.504,2.404
-3.798,-1.155,-0.782
-2.885,-2.858,-0.812
-1.414,-2.884,1.831
-0.953,-2.329,3.875
-1.454,-2.145,3.241
-2.041,-1.314,0.643
-3.102,-0.913,-1.941
-3.322,-2.493,-1.293
-1.222,-4.330,1.964
1.717,-4.894,2.907
4.679,-4.915,1.029
7.454,-4.600,-1.507
9.440,-2.525,-3.541
10.115,0.751,-3.426
8.820,2.325,-1.340
7.043,2.633,-0.259
5.829,2.913,-2.162
4.513,1.825,-4.901
3.941,-0.402,-5.163
4.382,-2.247,-1.374
4.486,-2.972,3.353
3.934,-2.754,3.759
3.483,-0.906,-0.028
3.333,2.830,-4.318
3.663,5.311,-4.420
4.518,5.280,-0.364
5.032,4.536,3.316
3.971,3.011,3.602
1.445,0.975,-0.531
-0.408,0.033,-4.509
-0.770,-0.304,-4.066
-0.062,-0.727,-0.213
1.113,-1.477,3.050
1.666,-2.800,2.100
1.350,-3.614,-1.011
-0.195,-4.307,-3.124
-2.120,-5.034,-2.072
-3.613,-5.576,2.095
-5.145,-6.832,4.345
-5.395,-7.172,2.392
-4.519,-6.336,-1.822
-3.231,-4.916,-4.884
-0.405,-1.774,-3.234
2.448,1.375,0.607
3.198,3.045,1.915
1.841,3.607,0.018
-0.712,3.718,-3.048
-2.692,4.171,-3.161
-2.524,4.277,-0.035
-0.661,4.124,2.230
1.236,3.753,1.961
2.633,2.046,-0.523
3.440,-0.291,-2.275
3.910,-1.452,-0.848
3.844,-1.312,1.632
1.880,-1.739,2.705
-0.898,-1.857,1.201
-2.189,0.326,-1.202
-1.566,2.848,-1.448
0.995,4.677,0.223
4.063,6.709,1.231
4.846,7.871,0.207
2.950,6.371,-0.771
0.038,2.899,-0.089
-2.399,-0.402,1.702
-3.960,-2.943,3.677
-5.203,-3.971,2.906
-6.330,-2.815,-0.455
-6.880,-0.389,-2.098
-6.202,2.494,-0.924
-5.165,4.554,0.488
-5.201,5.017,0.675
-6.107,4.355,0.284
-6.839,2.845,-0.446
-5.801,0.780,0.196
-3.310,-2.190,2.655
-1.666,-4.432,3.986
-1.323,-3.267,2.752
-0.671,0.049,0.320
1.182,5.043,-1.148
2.331,10.761,-2.148
1.601,12.394,-2.205
0.622,9.999,0.159
0.407,7.097,2.607
0.259,4.369,2.190
-0.250,1.407,-0.567
-0.908,-0.545,-2.243
-2.308,0.309,-2.174
-3.505,1.180,-0.286
-3.480,0.943,2.507
-3.256,2.423,1.953
-2.634,3.417,-0.237
-2.391,2.282,-0.252
-3.032,0.459,0.821
-4.304,-2.032,1.598
-7.110,-3.933,1.762
-9.125,-4.059,1.494
-8.750,-2.495,0.473
-7.261,-0.567,-1.136
-5.525,0.936,-1.709
-4.306,3.212,-1.340
-2.795,5.526,0.669
-0.853,6.923,3.713
0.100,6.955,3.435
-0.020,5.032,0.871
-0.819,2.462,-1.235
-1.606,0.530,-1.676
-0.536,0.174,0.952
1.584,0.252,3.526
1.848,-1.112,3.641
0.715,-2.161,1.643
-0.531,-2.048,-0.835
-1.750,-1.611,-1.447
-2.240,-1.193,-0.809
-1.798,-1.795,-0.036
-0.976,-2.875,-0.208
0.625,-2.994,-1.650
2.491,-1.700,-1.836
2.301,0.135,-0.247
0.114,1.149,1.149
-2.821,0.959,1.011
-5.766,-0.184,-0.588
-7.579,-1.518,-1.399
-7.259,-3.188,-0.506
-4.971,-4.162,0.932
-2.215,-2.896,1.811
-0.413,-1.588,1.408
-0.499,-0.914,-0.277
-1.832,-0.088,-2.596
-2.876,0.127,-2.833
-2.408,0.517,-0.297
-1.047,0.186,1.279
-0.673,-1.666,1.294
-0.918,-3.019,1.483
-1.005,-3.945,1.018
-1.182,-4.081,-0.033
-1.872,-2.924,-0.298
-3.195,-1.669,0.143
-5.038,-0.442,-0.224
-7.055,-0.648,-1.409
-7.939,-2.283,-1.865
-7.546,-3.447,-1.598
-6.669,-4.268,-0.378
-5.456,-4.429,1.282
-4.134,-3.176,1.875
-2.600,-0.775,1.504
-1.162,0.589,-0.347
0.008,0.379,-2.838
1.902,0.617,-2.940
4.066,0.222,-0.182
5.220,-1.181,2.780
5.323,-1.707,3.384
4.501,-1.243,1.648
2.878,-0.902,-1.140
1.038,-1.046,-3.254
-0.680,-1.313,-2.586
-1.991,-2.771,0.158
-2.166,-5.260,2.528
-1.791,-7.145,3.202
-2.129,-7.902,1.447
-3.083,-6.877,-0.815
-4.779,-4.551,-1.034
-6.630,-2.313,0.563
-6.986,-1.162,2.234
-6.381,-1.100,0.664
-5.563,-1.018,-2.967
-3.964,-1.095,-2.941
-1.874,-2.096,0.777
0.333,-3.824,3.863
2.047,-5.206,3.733
2.691,-5.749,1.005
2.928,-5.280,-1.952
3.134,-2.673,-2.743
3.596,0.964,-1.245
3.618,2.918,-0.307
2.239,2.522,-0.456
0.767,1.287,-0.741
-0.191,0.506,-1.400
-0.524,0.539,-1.175
-0.502,1.441,-0.399
-0.882,2.132,-0.163
-0.483,3.353,0.634
0.500,4.871,1.106
1.323,4.937,0.514
2.052,4.619,0.219
1.903,3.132,1.509
0.980,0.688,3.668
-1.045,-0.795,3.448
-3.394,-1.699,0.986
-3.906,-2.005,-0.986
-3.264,-1.886,-1.713
-2.404,-1.821,-0.979
-0.497,-2.184,0.861
1.870,-1.784,2.027
2.963,-0.711,1.582
3.143,-1.334,0.609
2.736,-2.133,-0.183
0.782,-1.876,-0.126
-1.421,-1.820,0.972
-1.995,-1.777,1.357
-1.314,-1.275,-0.179
-0.796,-0.584,-1.916
-0.486,-0.282,-1.340
0.405,0.302,-0.071
1.184,1.361,-0.046
1.552,1.291,-0.530
2.409,1.171,-0.675
3.559,2.026,0.057
4.327,2.670,0.154
4.692,4.026,-1.154
4.092,6.403,-1.791
2.682,7.945,-0.781
2.163,6.873,-0.306
2.721,3.056,-1.025
2.641,-1.467,-1.351
1.379,-4.938,-1.287
0.199,-6.437,0.228
-0.334,-5.293,2.666
-0.909,-2.506,1.982
-2.334,-0.318,-1.313
-4.141,1.271,-2.897
-4.621,2.954,-2.034
-3.431,3.940,0.103
-1.499,4.038,1.649
-0.571,3.316,0.155
-1.441,2.414,-2.222
-1.668,1.889,-1.221
-0.122,1.600,2.486
2.037,2.128,4.209
3.727,2.668,1.770
4.034,2.567,-2.544
3.845,3.239,-5.170
3.503,3.805,-2.729
2.623,2.064,3.321
1.366,-0.735,6.136
-0.577,-2.123,3.298
-2.048,-2.255,-2.020
-1.942,-1.371,-5.232
-0.526,1.139,-2.921
1.104,3.076,2.420
1.272,2.768,5.359
-0.004,2.086,3.463
-1.684,1.333,-0.352
-2.656,-0.633,-1.064
-2.150,-2.266,1.643
-1.176,-3.252,3.887
-0.313,-5.118,3.034
0.571,-5.768,-0.113
0.476,-4.351,-2.170
-0.109,-2.400,0.026
-0.427,0.014,3.693
-1.312,1.567,3.878
-2.055,1.849,1.310
-1.868,1.902,-1.308
-1.063,2.506,-1.149
-0.173,3.619,1.942
-0.721,4.077,3.076
-2.438,4.363,1.106
-3.961,4.889,-0.829
-4.908,5.050,-0.713
-3.639,4.867,0.906
-0.600,5.060,1.390
1.067,5.654,0.549
0.993,5.076,-0.043
0.864,3.741,1.050
1.354,3.171,3.243
1.503,2.645,2.642
0.622,1.561,-0.525
-0.664,0.111,-2.255
-1.543,-1.434,-1.016
-1.184,-2.536,1.952
0.146,-3.201,3.030
0.994,-2.738,0.675
0.567,-0.948,-1.818
-0.666,0.813,-0.334
-2.077,2.739,4.187
-3.711,5.110,5.612
-5.383,6.641,1.837
-6.050,6.821,-2.540
-5.282,6.763,-3.317
-4.243,6.376,0.214
-3.184,4.132,4.371
-2.339,2.291,3.547
-3.457,2.697,-1.599
-4.934,3.127,-4.985
-3.982,3.278,-3.172
-1.846,3.121,1.678
0.155,1.860,4.686
1.400,0.363,2.558
1.182,-0.225,-2.896
1.159,0.280,-5.593
1.539,0.128,-3.113
1.020,-1.358,1.559
-0.092,-2.467,4.013
-1.670,-2.228,1.509
-2.564,-0.422,-3.302
-2.376,1.925,-4.671
-2.309,2.742,-1.367
-1.097,2.451,2.202
1.494,2.345,2.171
3.547,1.789,-1.998
4.650,0.423,-5.769
4.855,-1.905,-3.630
5.275,-4.436,2.670
6.263,-5.609,6.424
5.817,-5.413,3.439
3.633,-3.972,-2.734
1.402,-1.689,-4.769
0.635,0.633,-0.710
0.548,2.107,3.370
-0.755,2.207,1.800
-3.276,1.730,-2.887
-4.505,0.990,-5.121
-1.731,0.072,-2.255
3.082,-0.597,2.375
6.297,-1.107,3.439
5.902,-1.509,0.018
2.330,-1.184,-4.011
-0.169,0.222,-3.666
-0.313,1.137,-0.028
-0.463,0.134,2.543
-1.214,-2.134,1.390
-1.746,-5.066,-2.523
-0.951,-7.368,-4.678
1.852,-6.845,-2.503
5.050,-4.292,2.056
5.325,-1.705,3.634
2.593,0.788,0.588
-0.295,3.021,-3.636
-1.117,5.118,-4.764
0.870,6.587,-1.032
3.745,4.990,3.212
4.970,0.398,4.331
3.665,-3.941,1.899
0.671,-5.943,-2.385
-2.177,-5.760,-3.750
-4.735,-3.380,-1.368
-7.355,-0.161,1.302
-8.811,0.626,1.649
-8.491,-0.325,-0.789
-6.161,-1.293,-4.189
-1.163,-2.137,-4.796
5.601,-2.442,-0.996
10.529,-3.220,3.291
11.133,-4.072,4.431
9.381,-3.572,2.107
7.014,-0.931,-1.434
4.382,3.204,-3.409
2.302,5.418,-2.778
0.509,3.703,0.769
-0.918,-0.450,3.085
-1.414,-4.805,0.088
-1.317,-8.315,-4.771
-1.181,-9.268,-6.762
-1.841,-7.128,-4.382
-3.268,-3.978,0.477
-4.270,0.031,2.973
-5.109,4.318,0.555
-5.482,6.881,-3.745
-3.454,7.736,-5.365
0.128,7.363,-2.906
3.248,6.936,1.498
4.976,5.921,3.629
4.817,2.224,1.377
4.146,-1.239,-2.580
4.251,-1.752,-4.151
4.546,-1.190,-1.704
4.170,-0.288,1.740
4.014,1.173,2.246
4.806,1.602,0.419
4.773,-0.247,-1.467
3.808,-2.311,-1.877
3.124,-2.831,-0.557
2.207,-2.843,0.144
1.073,-3.050,-0.309
-0.147,-3.823,-0.175
-1.639,-3.390,0.650
-2.960,-0.106,1.441
-4.116,3.330,1.202
-4.971,5.772,0.151
-5.214,7.423,-0.495
-4.670,6.486,-0.600
-3.365,3.769,-0.311
-1.459,1.768,0.191
1.524,0.868,1.076
4.423,-0.113,2.462
5.948,-1.082,3.591
6.157,-0.301,3.315
4.390,1.078,0.976
1.480,1.403,-1.707
-1.131,1.777,-1.906
-3.219,2.377,-0.330
-5.373,2.177,0.098
-7.848,0.190,-0.809
-8.557,-2.718,-1.729
-6.956,-4.440,-1.779
-4.930,-4.377,-0.595
-3.275,-2.336,0.201
-2.338,0.179,-1.131
-2.182,0.506,-3.111
-2.028,-1.504,-3.142
-0.738,-4.577,-0.777
1.373,-7.752,1.923
2.693,-10.029,1.829
2.809,-10.881,-0.469
1.527,-10.924,-2.118
-0.676,-9.620,-2.858
-2.701,-6.320,-2.711
-3.932,-2.557,-1.786
-3.263,1.193,-0.793
-1.989,4.287,-0.319
-1.843,4.849,-0.598
-1.536,3.413,-0.352
-0.719,1.879,0.009
0.221,0.502,-0.205
0.844,-1.237,0.469
-0.254,-2.350,0.758
-1.925,-3.008,-0.337
-2.684,-4.005,-1.168
-3.757,-4.046,-1.328
-5.318,-3.801,-0.864
-6.264,-3.796,0.038
-6.528,-2.684,0.832
-6.571,-1.232,0.397
-6.034,-0.138,-1.291
-4.280,0.596,-1.846
-2.259,0.942,0.398
-1.267,0.876,3.672
-0.866,-0.200,3.774
-1.324,-1.610,0.179
-3.292,-2.850,-3.330
-4.731,-3.469,-3.571
-4.407,-2.583,-0.089
-3.455,-1.283,3.432
-2.802,-0.636,2.402
-3.064,-0.769,-1.622
-4.007,-0.530,-3.326
-4.671,0.968,-2.083
-4.602,1.995,-0.103
-3.736,2.300,1.409
-3.080,2.358,0.583
-3.396,1.761,-2.311
-3.482,1.172,-3.684
-2.214,0.674,-1.429
0.263,0.404,2.530
2.342,0.436,4.204
2.599,-0.143,2.591
1.014,-1.065,-0.504
-1.529,-1.570,-2.617
-3.946,-1.295,-1.495
-5.870,0.709,0.675
-6.636,3.902,0.861
-6.570,5.247,-0.438
-5.811,3.855,-1.809
-3.359,2.276,-2.564
-0.268,1.268,-2.374
2.187,-0.308,-0.627
3.504,-1.426,1.644
3.265,-1.768,2.712
1.431,-2.678,2.016
-1.743,-3.273,0.043
-5.140,-3.055,-1.602
-8.201,-2.420,-1.591
-10.285,-1.513,-0.535
-9.719,-1.307,-0.881
-6.578,-1.266,-2.057
-3.114,-1.202,-1.238
-0.686,-1.492,1.484
0.446,-0.829,3.976
-0.406,1.160,3.891
-2.434,3.211,2.177
-4.157,4.141,1.204
-4.719,4.835,0.814
-3.808,5.868,0.823
-2.918,5.645,0.786
-1.842,4.232,0.733
0.411,2.675,1.020
2.718,1.870,1.158
3.900,2.885,1.254
2.207,4.447,1.338
-1.616,5.512,1.409
-4.205,6.130,1.386
-4.948,5.536,1.411
-4.166,4.614,1.928
-1.957,3.463,2.655
0.133,1.430,2.066
0.654,0.129,0.473
-0.636,-0.502,0.442
-2.758,-1.267,0.985
-3.908,-1.202,0.973
-2.910,-0.256,1.131
-0.493,0.619,0.427
1.719,0.621,-0.864
2.838,0.482,-0.742
3.034,1.482,0.947
2.535,2.961,1.696
0.979,3.950,0.429
-1.055,3.850,-1.057
-2.004,2.605,-0.811
-1.393,0.641,1.523
-0.084,-1.279,3.143
0.351,-1.707,1.745
-1.380,-1.219,-1.112
-3.650,-0.291,-2.278
-4.000,1.534,-0.360
-3.474,2.948,2.337
-3.517,3.193,2.687
-2.854,2.632,0.403
-0.846,2.163,-1.950
1.897,1.666,-1.787
4.810,0.512,0.683
5.462,-0.290,3.055
3.259,-0.718,3.204
